온실번호,측정라인,표본번호,조사일자,착과수,예측,오차
1,4,2,2025-01-13,6.0,4.7053754891036945,1.2946245108963055
1,4,2,2025-01-20,4.0,4.364676837578491,0.36467683757849123
1,4,2,2025-01-31,6.0,5.777853302444201,0.2221466975557993
1,4,2,2025-02-03,5.0,6.038251584675926,1.0382515846759262
1,5,1,2024-11-01,0.0,0.19409250395874195,0.19409250395874195
1,5,1,2024-11-04,0.0,0.20712184238856904,0.20712184238856904
1,5,1,2024-11-11,0.0,0.18203820317600442,0.18203820317600442
1,5,1,2024-11-18,1.0,0.8308637229095402,0.16913627709045975
1,5,1,2024-11-25,5.0,5.567839137028754,0.5678391370287539
1,5,1,2024-12-02,7.0,6.965173823144566,0.0348261768554341
1,5,1,2024-12-09,7.0,7.200976822922983,0.2009768229229829
1,5,1,2024-12-16,6.0,5.908602950772947,0.09139704922705327
1,5,1,2024-12-23,4.0,4.8981576774691264,0.8981576774691264
1,5,1,2024-12-30,3.0,3.795126928671651,0.7951269286716509
1,5,1,2025-01-06,1.0,2.6875802609792143,1.6875802609792143
1,5,1,2025-01-13,4.0,4.766923727326392,0.7669237273263922
1,5,1,2025-01-20,4.0,4.145685714100447,0.14568571410044662
